contentId,recommendationTitle1,recommendationTitle2,recommendationTitle3,recommendationTitle4,recommendationTitle5
3306277069425849869,The AI business landscape,A step-by-step guide to agile growth experiments,Touch (TV Series 2012-2013),"No, Apple isn't the next BlackBerry - it's the next Microsoft",Two Different Sales Motions . . . .
2601622077116449484,"The New App Store: Subscription Pricing, Faster Approvals, and Search Ads",Ordering coffee in Italy: the 10 commandments,Por que o segundo maior banco da Alemanha decidiu entrar no Brasil com R$ 240 milhões?,"AWS vs Packet.net Why we left AWS Benchmarking AWS's Network, Disk, and CPU Performance - Tiingo Thoughts",Joel on Software
5787934590133549357,Google is quietly recording everything you say. Here's how to hear it,"Google Slides incorpora recurso de ""perguntas e respostas"" em tempo real | Google Discovery",Google adiciona medidor de velocidade da internet nos resultados de pesquisa | Google Discovery,Banco desafia empreendedores e estudantes de tecnologia a buscarem inovação para processos | EXAME.com,Google is testing a new Material Design layout for desktop searches
-7812176982819372240,Goodbye accountants! Startup builds AI to automate all your accounting,Bradesco e Visa anunciam pulseira que substitui cartão | EXAME.com,Festival de Fotografia Hercule Florence - Timeline | Facebook,A identidade visual de Budapeste para as Olimpíadas de 2024,Branding é problema seu. E meu.
5875183869203898283,Ouça a música criada pela inteligência artificial do Google | Google Discovery,Coca-Cola Is Paying $575 Million for Unilever's Soy Drink Business,14 Cool Drupal 8 modules for site builders | August 2016,"Google lança Science Journal, aplicativo de ciências para Android | Google Discovery",7 Questions to Ask Before Your Next Digital Transformation
-7492067511846042603,Migrating from Parse to Bluemix,O que o GitHub tem a nos dizer sobre os estereótipos entre programadores | Tecnoblog,Firebase Test Lab for Android,Sam Newman - Backends For Frontends,Post: Just Say mNo to Hungarian Notation
-538948733779286129,The AI business landscape,"No, Apple isn't the next BlackBerry - it's the next Microsoft",Touch (TV Series 2012-2013),Lilly Wachowski Makes First Public Appearance Since Coming Out as Transgender,"Google launches Springboard, an AI-powered assistant for its enterprise customers"
-1995591062742965408,Post: Just Say mNo to Hungarian Notation,Up your app's sharing game with DirectShare - Google Developers,Sam Newman - Backends For Frontends,The Importance of Code Reviews,StrictMode for Runtime Analysis on Android - Google Developers
-5161313513317812402,Joel on Software,Ordering coffee in Italy: the 10 commandments,"AWS vs Packet.net Why we left AWS Benchmarking AWS's Network, Disk, and CPU Performance - Tiingo Thoughts","If women in tech stop apologizing, we might just be able to shut the sexist shit down. - Athena Talks",What to Expect at WWDC 2016
-8742648016180281673,O que é liderança? Liderança é fazer a diversidade funcionar.,"Little girls doubt that women can be brilliant, study shows",The brilliant mechanics of Pokémon Go,De piada sobre TPM a servir cafezinho: como lidar com machismo no trabalho?,Google employees are adding 'Lady' to their job titles to fight sexism
943818026930898372,Big IT Rising,An operating model for company-wide agile development,You won't recognize the new world of digital payments without this report,An operating model for company-wide agile development,Embracing Agile
357449794379078687,"No ano em que a Apple completa 40 anos, confira a evolução do iPhone",Apple Releases First Preview of Swift 3.0 for Developers,Alecrim/AlecrimCoreData,Google may be considering Swift for use on Android,What to Expect at WWDC 2016
8342423402350940832,How I sped up the initial render of my Polymer app by 86%,Acesse a versão Material Design do YouTube | Google Discovery,"HoloLens, da Microsoft, engana o usuário para consertar conexões falhas do cérebro",Progressive Web App - first introduced on Google I/O | airberlin,Touch (TV Series 2012-2013)
4579557799493615039,Why porting an iOS design to Android will not work,Alecrim/AlecrimCoreData,What to Expect at WWDC 2016,Post: Just Say mNo to Hungarian Notation,Apple Releases First Preview of Swift 3.0 for Developers
8938071859536254465,[E-learning] Design Thinking for Innovation - University of Virginia | Coursera,Visa e Swatch lançam relógio para pagamentos contactless no Brasil - Startupi,[Article] Poka Yoke: o que é e como implementar | Endeavor Brasil,big data = real time,The future of the shopping mall
-7809508238092432842,Ordering coffee in Italy: the 10 commandments,"AWS vs Packet.net Why we left AWS Benchmarking AWS's Network, Disk, and CPU Performance - Tiingo Thoughts",Joel on Software,What to Expect at WWDC 2016,"The New App Store: Subscription Pricing, Faster Approvals, and Search Ads"
6535950170823528902,Google's Cloud Machine Learning service is now in public beta,Microsoft's Open Source Love Affair Reaches New Heights,"Google launches Springboard, an AI-powered assistant for its enterprise customers",Powering a more connected and collaborative enterprise,Google lança YouTube Kids no Brasil | Google Discovery
4629488036162962359,YouTube chama seus criadores de conteúdo para a campanha mundial #OrgulhoDeSer,Workplace diversity in Brazil: there's still a long way to go,"No dia das mães, Avon lança campanha com mãe de jovem gay",Neural networks are inadvertently learning our language's hidden gender biases,Pabllo Vittar reina no novo comercial da Skol para os Jogos Olímpicos
-205193648629294862,The sales secrets of high-growth companies,Two Different Sales Motions . . . .,Mobile Time,Novas frentes de trabalho da Alelo vão de ações de fidelidade a novos meios de pagamento,Big IT Rising
5037221949349729844,"If you think women in tech is just a pipeline problem, you haven't been paying attention - Tech Diversity Files",Google employees are adding 'Lady' to their job titles to fight sexism,O dia em que tive mais medo de estar errada.,#Sentaquelávemtextão,De piada sobre TPM a servir cafezinho: como lidar com machismo no trabalho?
-3875881534863988868,Banco desafia empreendedores e estudantes de tecnologia a buscarem inovação para processos | EXAME.com,"Elopar lança o ""Digio"", cartão para brigar com Nubank",Novas frentes de trabalho da Alelo vão de ações de fidelidade a novos meios de pagamento,Bradesco vai lançar novo banco digital: o Next.,The Drive to Bank on Digital
-5507019982244746725,Serverless Architectures,Google is testing a new Material Design layout for desktop searches,CSS Containment in Chrome 52 | Web Updates - Google Developers,Spring Boot 1.5.1 released,The real reasons you procrastinate - and how to stop
2687654465640040976,What to Inspect When You are Inspecting!,Ouça a música criada pela inteligência artificial do Google | Google Discovery,Facebook says its new AI is almost as good as humans at understanding context,Watch Google's AI master the infamously difficult Atari game Montezuma's Revenge,CSS Containment in Chrome 52 | Web Updates - Google Developers
3320201327008235211,Why Google App Engine rocks: A Google engineer's take,"Amazon open-sources its own deep learning software, DSSTNE",The AI business landscape,Google lags behind Amazon and Microsoft's cloud in one important area,This Super Accurate Portrait Selection Tech Uses Neural Networks
2280365999288629014,"Google Pixel, o primeiro smartphone feito pelo Google | Google Discovery",Chrome OS now has Material Design for the desktop,"Ganhe 6 meses de acesso ao Pluralsight, maior plataforma de treinamento online",Using Microservices Architecture as API Enablement Strategy,Programming by poking: why MIT stopped teaching SICP
2765063319512128208,Joel on Software,"The New App Store: Subscription Pricing, Faster Approvals, and Search Ads","AWS vs Packet.net Why we left AWS Benchmarking AWS's Network, Disk, and CPU Performance - Tiingo Thoughts",Ordering coffee in Italy: the 10 commandments,What to Expect at WWDC 2016
-271938775771328391,Conselho da SABMiller aceita proposta de compra da AB InBev,Ultrapar aprova investimento adicional de R$ 196 milhões para a Ipiranga,Custo do Erro - Cinco motivos para investir em automação de testes,Top Asset Tracking Software: The 52 Best Tools and Software Solutions to Track Your Company's Vital Physical Assets,Shopping em BH terá fazenda urbana de 2.700 m²
4911701623098526999,Mobile marketing statistics 2016,The barbell effect of machine learning.,Google acquires deep search engine Kifi to enhance its Spaces group chat app,Nespresso,A step-by-step guide to agile growth experiments
-2747266787901704910,"Carne artificial acabará com o agronegócio brasileiro, afirma especialista",Programa de Demissão Voluntária na Moto Honda tem mais de 500 adesões,Agronegócio mantém crescimento com tecnologia - inova.jor,Will blockchain drive the fourth Industrial Revolution?,Este texto do Ranieri é a melhor coisa que você lerá hoje
8483892789913825147,"AWS vs Packet.net Why we left AWS Benchmarking AWS's Network, Disk, and CPU Performance - Tiingo Thoughts",Ordering coffee in Italy: the 10 commandments,Joel on Software,What to Expect at WWDC 2016,"The New App Store: Subscription Pricing, Faster Approvals, and Search Ads"
-4875060556471576861,"GitHub broke my 1,000 day streak - Free Code Camp",Announcing SyntaxNet: The World's Most Accurate Parser Goes Open Source,My experience with Google's Associate Android Developer Certification,Why Learning Angular 2 Was Excruciating,Why Kubernetes may be a bigger threat to Amazon than Google's cloud - TechRepublic
8589361101754366293,How I sped up the initial render of my Polymer app by 86%,"HoloLens, da Microsoft, engana o usuário para consertar conexões falhas do cérebro",Aplicação de visão computacional com OpenCV,WebAssembly Browser Preview,Progressive Web App - first introduced on Google I/O | airberlin
4069333494579100211,Do you want Crappy Agile?,VersionOne AgilelIVE™ Webinar Series| SAFe® Expert Webinar,An operating model for company-wide agile development,Dicas avançadas de ruby (capybara/cucumber),"Por dentro do Nubank, conheça os segredos da fintech mais festejada do país"
-4974757204495953627,Ordering coffee in Italy: the 10 commandments,"AWS vs Packet.net Why we left AWS Benchmarking AWS's Network, Disk, and CPU Performance - Tiingo Thoughts",Joel on Software,What to Expect at WWDC 2016,"The New App Store: Subscription Pricing, Faster Approvals, and Search Ads"
4369833742675497700,O tênue equilíbrio da equipe que desenha produtos digitais,Chatbots: Are they better without the chat?,Running GV sprints inside corporates - learn from my mistakes - Sprint Stories,Embracing Agile,Campus São Paulo: conheça a primeira turma do Programa de Residentes
-8340365043226490059,Qual é a real diferença entre Data Storytelling e análise de dados? - CIO,Organizing for digital acceleration: Making a two-speed IT operating model work,Design Sprint: onde o design e a velocidade importam,A saga do jovem CEO da Dasa,"5 awesome Google Keep features you aren't using, but should be"
-986193709330758766,Sam Newman - Backends For Frontends,Firebase Test Lab for Android,Vision API - Image Content Analysis,What Color is Your Function?,Post: Just Say mNo to Hungarian Notation
-4050006690189978332,Transfer Style But Not Color,Google's Cloud Machine Learning service is now in public beta,Google lags behind Amazon and Microsoft's cloud in one important area,Scala is the new golden child,"Telecoms open shop on Madison Avenue, but will brands buy?"
-8085935119790093311,Google's Cloud Machine Learning service is now in public beta,Machine Learning Is No Longer Just for Experts,Algorithms and architecture for job recommendations,How Mark Zuckerberg Led Facebook's War to Crush Google Plus,Scala is the new golden child
4814419120794996930,Google researchers teach AIs to see the important parts of images - and tell you about them,Using behavioral data to improve customer satisfaction,Why Netflix thinks its personalized recommendation engine is worth $1 billion per year,Machine Learning Is At The Very Peak Of Its Hype Cycle - ARC,"DARPA Goes ""Meta"" with Machine Learning for Machine Learning"
3608243634452078989,Bayer propõe comprar Monsanto para formar a maior agroquímica do mundo,Programa de Demissão Voluntária na Moto Honda tem mais de 500 adesões,Agronegócio mantém crescimento com tecnologia - inova.jor,Este texto do Ranieri é a melhor coisa que você lerá hoje,How to Create an Exponential Mindset
-1101832997669013246,Brazil's Bank Itaú Joins R3 Blockchain Consortium - CoinDesk,#FinTech is all about human-centred design - Chris Skinner's blog,Itaú é pioneiro do blockchain,The End Of Apps As We Know Them - Inside Intercom,"Elopar lança o ""Digio"", cartão para brigar com Nubank"
7459726589306441015,"No, Apple isn't the next BlackBerry - it's the next Microsoft","Deep-learning algorithm predicts photos' memorability at ""near-human"" levels",The barbell effect of machine learning.,Pinterest's Real-World Pins Let In-Store Shoppers Save Real Items to Virtual Boards,Quando usar paginação e quando usar scroll infinito?
2589533162305407436,Machine Learning Is No Longer Just for Experts,Google's Cloud Machine Learning service is now in public beta,Algorithms and architecture for job recommendations,How Netflix does A/B Testing - uxdesign.cc - User Experience Design,"Deep Learning for Chatbots, Part 1 - Introduction"
-655909700262679295,Visa lança desafio para startups de tecnologia - Startupi,Design Kit: Prototyping,The Drive to Bank on Digital,Novas frentes de trabalho da Alelo vão de ações de fidelidade a novos meios de pagamento,"Elopar lança o ""Digio"", cartão para brigar com Nubank"
1024145536490998555,Jeff Seguros: SEGUROS E GAMES,Ranking das maiores seguradoras da Europa - 2015 | Sonho Seguro,Transforming life insurance with design thinking,Liberty vai adotar telemetria e baratear seguro para bons motoristas,BDD Best Practices and Guidelines - Testing Excellence
-3170783292462058942,Mercado de Cosméticos no Brasil - Setor que não conhece crise!,From E-Commerce to Web 3.0: Let the Bots Do the Shopping,Vendas da Netshoes crescem 267% em dispositivos móveis no 1º semestre - 24Brasil,Four Node.js Gotchas that Operations Teams Should Know about - The New Stack,"Why Performance Matters, Part 1: The Perception Of Time - Smashing Magazine"
-8370744479086515302,Nubank começa a testar seu programa de fidelidade - Empresas Tech,"Say goodbye to traditional customer segmentation "" Banking Technology",Bradesco e Visa anunciam pulseira que substitui cartão | EXAME.com,Goodbye accountants! Startup builds AI to automate all your accounting,Novas frentes de trabalho da Alelo vão de ações de fidelidade a novos meios de pagamento
-3161714324304758767,Lilly Wachowski Makes First Public Appearance Since Coming Out as Transgender,Inbox by Gmail ganha formatação de texto | Google Discovery,7 Questions to Ask Before Your Next Digital Transformation,Ordering coffee in Italy: the 10 commandments,The AI business landscape
-42126282997118624,"Carne artificial acabará com o agronegócio brasileiro, afirma especialista",Bayer propõe comprar Monsanto para formar a maior agroquímica do mundo,Agronegócio mantém crescimento com tecnologia - inova.jor,Este texto do Ranieri é a melhor coisa que você lerá hoje,Will blockchain drive the fourth Industrial Revolution?
-1313614305945895108,"AWS vs Packet.net Why we left AWS Benchmarking AWS's Network, Disk, and CPU Performance - Tiingo Thoughts",Joel on Software,What to Expect at WWDC 2016,"The New App Store: Subscription Pricing, Faster Approvals, and Search Ads",Alecrim/AlecrimCoreData
7414483722019578252,"Little girls doubt that women can be brilliant, study shows",Este site quer conectar profissionais trans e travestis a empresas que não têm preconceito,Introducing Ask a Female Engineer,The Genderbread Person v3 | It's Pronounced Metrosexual,Este é o melhor jeito de entender como as mulheres sofrem machismo na área de TI
-6778286518036232293,A digital crack in banking's business model,"Microsoft adquire LinkedIn por US$ 26,2 bilhões",The End Of Apps As We Know Them - Inside Intercom,Embracing Agile,MOBILE TIME - FlyHelo: app permite compartilhamento de jatos e helicópteros em São Paulo
1318981494172475806,"Google launches Springboard, an AI-powered assistant for its enterprise customers","Hello, a nova rede social do Orkut, está liberada no Brasil",Building more accessible technology,"Bots, Messenger and the future of customer service",The AI business landscape
-4798431998955209742,"Apple File System (APFS) announced for 2017, scales 'from Apple Watch to Mac Pro' and focuses on encryption",You don't talk about refactoring club,Alecrim/AlecrimCoreData,Tech in Brazil is booming despite the country's political troubles,"The New App Store: Subscription Pricing, Faster Approvals, and Search Ads"
-4333056764244640444,Decentralizing IoT networks through blockchain,Introducing New Relic Infrastructure,Ray Kurzweil: The world isn't getting worse - our information is getting better,Top Asset Tracking Software: The 52 Best Tools and Software Solutions to Track Your Company's Vital Physical Assets,O que o GitHub tem a nos dizer sobre os estereótipos entre programadores | Tecnoblog
7818691400791322406,Abrimos uma conta no Original.,"Salesforce buys Demandware for $2.8B, taking a big step into e-commerce",Bradesco lança serviço inédito para estimular o hábito de poupar,Novas frentes de trabalho da Alelo vão de ações de fidelidade a novos meios de pagamento,Latin America's chronic inefficiency could drive more O2O commerce growth
6852597772196653540,Google lags behind Amazon and Microsoft's cloud in one important area,How the queen of Silicon Valley is helping Google go after Amazon's most profitable business,VMware Cloud™ on AWS - A Closer Look - frankdenneman.nl,Google Cloud Platform's preemptible VMs are now up to 33% cheaper,"Tabs vs Spaces: How They Write Java at Google, Twitter, Mozilla and Pied Piper | Takipi Blog"
5424502143558028097,Post: Just Say mNo to Hungarian Notation,Firebase Test Lab for Android,The Importance of Code Reviews,Dark Scrum,Up your app's sharing game with DirectShare - Google Developers
-541666025693385823,Alecrim/AlecrimCoreData,"The New App Store: Subscription Pricing, Faster Approvals, and Search Ads",Ordering coffee in Italy: the 10 commandments,Joel on Software,"AWS vs Packet.net Why we left AWS Benchmarking AWS's Network, Disk, and CPU Performance - Tiingo Thoughts"
-8404657131309965885,Inbox by Gmail ganha formatação de texto | Google Discovery,Par de alianças impede que seu parceiro assista Netflix sem você,"No, Apple isn't the next BlackBerry - it's the next Microsoft",Pinterest's Real-World Pins Let In-Store Shoppers Save Real Items to Virtual Boards,11 Internet of Things (IoT) Protocols You Need to Know About
5238119115012015307,An operating model for company-wide agile development,Big IT Rising,An operating model for company-wide agile development,Rewiring Citi for the digital age,You won't recognize the new world of digital payments without this report
8835339470389644264,Comparing IoT Platforms: Compare 4 IoT platform for IoT projects,"Google lança Science Journal, aplicativo de ciências para Android | Google Discovery",Firebase Test Lab for Android,The Developer's Midlife Crisis: What's Next?,Sam Newman - Backends For Frontends
-6484638837208285334,The AI business landscape,"Google lança Science Journal, aplicativo de ciências para Android | Google Discovery","Amazon open-sources its own deep learning software, DSSTNE",5 reasons your employees aren't sharing their knowledge,The Physical Web
8651615486877503655,Microservices - When to React Vs. Orchestrate - Capital One DevExchange,Notes on Reactive Programming Part I: The Reactive Landscape,Communication patterns in a Microservice world,One weird trick that will change the way you code forever: JavaScript TDD,Java 8 Streams - A Deeper Approach About Performance Improvement
-1622037268576555626,Nubank pode fechar as portas se BC confirmar mudança amanhã,Accenture amplia atuação no Brasil,Piloto de caça criado por inteligência artificial vence humano em combate simulado,Visa lança desafio para startups de tecnologia - Startupi,Bradesco vai lançar novo banco digital: o Next.
-4233177915193302509,"No, Apple isn't the next BlackBerry - it's the next Microsoft",Two Different Sales Motions . . . .,The AI business landscape,"5 awesome Google Keep features you aren't using, but should be",Mobile marketing statistics 2016
3598164602856140626,Notes on Reactive Programming Part I: The Reactive Landscape,Lessons from converting an app to 100% Kotlin - Keepsafe Engineering,"Enterprises fighting back, Spring Boot is the best, and other SpringOne Platform takeaways",The Netflix Tech Blog: Engineering Trade-Offs and The Netflix API Re-Architecture,Serverless Architectures
-2808969983997441543,"Apple's new file manager, APFS, is awesome",19 Tips For Everyday Git Use,Leveling Up Your JavaScript -,What to Inspect When You are Inspecting!,Containers are not VMs
4118743389464105405,The AI business landscape,"Hello, TensorFlow!",How Mark Zuckerberg Led Facebook's War to Crush Google Plus,"Amazon open-sources its own deep learning software, DSSTNE",Google lags behind Amazon and Microsoft's cloud in one important area
9220445660318725468,Acesse a versão Material Design do YouTube | Google Discovery,How I sped up the initial render of my Polymer app by 86%,"HoloLens, da Microsoft, engana o usuário para consertar conexões falhas do cérebro",15 Awesome Sublime Text Plugins For Web Development,[Tools] A Tool for tracking Kanban projects (that you can cut out and keep) - Emily Webber
5928346445655989915,Pesquisadores do MIT desenvolvem tecnologia que digitaliza livros fechados - Geek,[E-learning] Design Thinking for Innovation - University of Virginia | Coursera,6 reasons why I like KeystoneML,Angular 2,Do you want Crappy Agile?
-4625438649010928449,Gartner Reprint,Gartner Reprint,Conselho da SABMiller aceita proposta de compra da AB InBev,Introducing New Relic Infrastructure,Shopping em BH terá fazenda urbana de 2.700 m²
7400903238402587728,"Google launches Springboard, an AI-powered assistant for its enterprise customers",Touch (TV Series 2012-2013),"Deep-learning algorithm predicts photos' memorability at ""near-human"" levels","Hello, a nova rede social do Orkut, está liberada no Brasil",The AI business landscape
7520301770873472812,Creating value in auto finance with vLendRight | Kevin Moseri,Google acquires deep search engine Kifi to enhance its Spaces group chat app,"Carne artificial acabará com o agronegócio brasileiro, afirma especialista",Samsung lança dispositivo para deixar carro conectado a partir de chip 4G - Link - Estadão,How to Create an Exponential Mindset
-7566966163569468290,Transfer Style But Not Color,"BigQuery 1.11, now with Standard SQL, IAM, and partitioned tables! | Google Cloud Big Data and Machine Learning Blog",Google lags behind Amazon and Microsoft's cloud in one important area,Machine Learning Is Redefining The Enterprise In 2016,Artificial intelligence produces realistic sounds that fool humans
-1523691178084871,Bradesco vai testar tecnologia por trás do bitcoin em São Paulo,Confused by blockchains? Revolution vs Evolution,Banking Needs a Customer Experience Wake-Up Call,Nubank começa a testar seu programa de fidelidade - Empresas Tech,Accidental discovery could help batteries last years longer
-7399665664688732365,The AI business landscape,Lilly Wachowski Makes First Public Appearance Since Coming Out as Transgender,The Physical Web,"Hello, a nova rede social do Orkut, está liberada no Brasil",Progressive Web App - first introduced on Google I/O | airberlin
-1444481301861872291,"Para rebater Estatuto da Família, campanha muda significado de 'família' no Dicionário Houaiss",Pabllo Vittar reina no novo comercial da Skol para os Jogos Olímpicos,Amazon causa polêmica com serviço que faz entregas em 1 hora em Paris,De piada sobre TPM a servir cafezinho: como lidar com machismo no trabalho?,O dia em que tive mais medo de estar errada.
4045164454094417310,Burger King aceita pedidos via mensagens no Facebook - Startupi,Google usa aprendizado de máquina para melhorar imagens de baixa qualidade | Google Discovery,"Por dentro do MariaLab: A tecnologia é área para as mulheres, sim!",Nova pulseira tecnológica avisa se você já bebeu demais,Aprendizado de máquina do Google pode detectar retinopatia diabética | Google Discovery
5302085907556673015,9 Non-Threatening Leadership Strategies for Women,Susan Wojcicki on the Effectiveness of Empowering Ads on YouTube,"Meet Bozoma Saint John, the Apple executive who stole the show at WWDC",Bad Writing Is Destroying Your Company's Productivity,#Sentaquelávemtextão
7255021292858609470,Big IT Rising,"Salesforce buys Demandware for $2.8B, taking a big step into e-commerce",Embracing Agile,"Deep Learning for Chatbots, Part 2 - Implementing a Retrieval-Based Model in Tensorflow",An operating model for company-wide agile development
4139191914110236238,7 Questions to Ask Before Your Next Digital Transformation,Two Different Sales Motions . . . .,Diane Greene wants to put the enterprise front and center of Google Cloud strategy,2 terrific #MarTech talks on the rise of AI in marketing - Chief Marketing Technologist,"No, Apple isn't the next BlackBerry - it's the next Microsoft"
6941466664989793964,You won't recognize the new world of digital payments without this report,Nubank pode fechar as portas se BC confirmar mudança amanhã,Can Accenture Take Over Advertising?,O tênue equilíbrio da equipe que desenha produtos digitais,Visa lança desafio para startups de tecnologia - Startupi
5962268176939710955,Chat Smarter with Allo,Google lags behind Amazon and Microsoft's cloud in one important area,How Mark Zuckerberg Led Facebook's War to Crush Google Plus,Graph Capabilities with the Elastic Stack,Introduction to release engineering
-3723217532224917485,Comparing IoT Platforms: Compare 4 IoT platform for IoT projects,NodeMCU (ESP8266) o módulo que desbanca o Arduino e facilitará a Internet das Coisas...,One Dollar Board: Um projeto brasileiro para revolucionar a educação,Raspberry Pi with cloud vision at Google I/O - Raspberry Pi,1º Congresso Brasileiro de IoT - Embarcados
-8771338872124599367,The AI business landscape,"Hello, TensorFlow!","How Google is Remaking Itself as a ""Machine Learning First"" Company - Backchannel",Why Google App Engine rocks: A Google engineer's take,"DARPA Goes ""Meta"" with Machine Learning for Machine Learning"
319340024738595907,What to Expect at WWDC 2016,Visa e Swatch lançam relógio para pagamentos contactless no Brasil - Startupi,Joel on Software,Alecrim/AlecrimCoreData,"AWS vs Packet.net Why we left AWS Benchmarking AWS's Network, Disk, and CPU Performance - Tiingo Thoughts"
127799031949294618,Alecrim/AlecrimCoreData,What to Expect at WWDC 2016,Ordering coffee in Italy: the 10 commandments,"AWS vs Packet.net Why we left AWS Benchmarking AWS's Network, Disk, and CPU Performance - Tiingo Thoughts","The New App Store: Subscription Pricing, Faster Approvals, and Search Ads"
-5193720747719231594,O tênue equilíbrio da equipe que desenha produtos digitais,Chatbots: Are they better without the chat?,Campus São Paulo: conheça a primeira turma do Programa de Residentes,Visa Introduces NFC-Enabled Payment Ring for Team Visa Sponsored Athletes to Use at Rio 2016 Olympic Games,Transforming life insurance with design thinking
-2752345899464432864,"The New App Store: Subscription Pricing, Faster Approvals, and Search Ads",Joel on Software,Ordering coffee in Italy: the 10 commandments,Alecrim/AlecrimCoreData,Apple Releases First Preview of Swift 3.0 for Developers
8847604225354271039,Google acquires deep search engine Kifi to enhance its Spaces group chat app,This startup uses machine learning and satellite imagery to predict crop yields,Algorithms and architecture for job recommendations,"Amazon open-sources its own deep learning software, DSSTNE","Build your own scalable, location analysis platform with Google Cloud Platform and Maps APIs"
5816734694927565572,Cubr,Microsoft's Open Source Love Affair Reaches New Heights,The next wave in software is open adoption software,Serverless Data Sync in Web Apps with Bit Torrent,The End Of Apple Man
-6999287066519531005,Meet Aquifer: A build system for easier Drupal development,The Death of Drupal Commerce as an Ecommerce Solution - Third & Grove,Cross-channel user experiences with Drupal,Dries Distributions remain a growing opportunity for Drupal - Buytaert,Acquia Engage Awards Finalists Announced
2719909253419802298,Glamour Exclusive: President Obama On Feminism and The World He Wants to Leave His Daughters,A minha viagem à Maternidade #tetodomundo,O dia em que tive mais medo de estar errada.,Workplace diversity in Brazil: there's still a long way to go,#Sentaquelávemtextão
-4278025512576376201,Google employees are adding 'Lady' to their job titles to fight sexism,YouTube chama seus criadores de conteúdo para a campanha mundial #OrgulhoDeSer,Workplace diversity in Brazil: there's still a long way to go,O dia em que tive mais medo de estar errada.,Introducing Ask a Female Engineer
-7217198366041991957,The Genderbread Person v3 | It's Pronounced Metrosexual,Pabllo Vittar reina no novo comercial da Skol para os Jogos Olímpicos,Introducing Ask a Female Engineer,Workplace diversity in Brazil: there's still a long way to go,"No dia das mães, Avon lança campanha com mãe de jovem gay"
3322348437880079228,Being A Developer After 40 - Free Code Camp,"The New App Store: Subscription Pricing, Faster Approvals, and Search Ads",Joel on Software,Alecrim/AlecrimCoreData,Ordering coffee in Italy: the 10 commandments
2809702925357288303,This startup uses machine learning and satellite imagery to predict crop yields,Google's Cloud Machine Learning service is now in public beta,"How to forecast demand with Google BigQuery, public datasets and TensorFlow | Google Cloud Big Data and Machine Learning Blog",Scala is the new golden child,Algorithms and architecture for job recommendations
734632752661830332,Google employees are adding 'Lady' to their job titles to fight sexism,9 Non-Threatening Leadership Strategies for Women,The AI business landscape,"Meet Bozoma Saint John, the Apple executive who stole the show at WWDC",Bad Writing Is Destroying Your Company's Productivity
-8757701761088346244,Effective learning through code workshops | Box Blog,The Business Case for Progressive Web Apps,Scrum Community - Scrum Alliance,19 Tips For Everyday Git Use,The Difference Between Sympathy And Empathy - Expanded Consciousness
7534917347133949300,Post: Just Say mNo to Hungarian Notation,Firebase Test Lab for Android,Sam Newman - Backends For Frontends,Pull request first - Practical Blend,Creating Your Code Review Checklist - DaedTech
8620166073102656574,Java 8 Best Practices Cheat Sheet,What's the Best Programming Language to Learn in 2017?,Leveling Up Your JavaScript -,Novo padrão de rede cabeada pode oferecer até 5 Gbps transferência de dados,Angular 2
6997620589258672675,Novas frentes de trabalho da Alelo vão de ações de fidelidade a novos meios de pagamento,Nubank e Goldman fecham parceria de R$ 200 milhões,Mobile Time,Nubank começa a testar seu programa de fidelidade - Empresas Tech,Visa lança desafio para startups de tecnologia - Startupi
8386493184609384928,Grupo de bancos adere à tecnologia do bitcoin em transações,Nubank pode fechar as portas se BC confirmar mudança amanhã,"Elopar lança o ""Digio"", cartão para brigar com Nubank",Bradesco vai lançar novo banco digital: o Next.,Itaú Unibanco fecha compra de ativos de varejo do Citi no Brasil
-8467102776052559275,The Importance of Code Reviews,On DRY and the cost of wrongful abstractions,StrictMode for Runtime Analysis on Android - Google Developers,My favorite people and resources to learn Android programming from,Angular 2 versus React: There Will Be Blood - Free Code Camp
-7342604649736473979,Why Is Learning Drupal Hard?,"Ganhe 6 meses de acesso ao Pluralsight, maior plataforma de treinamento online",Google adiciona medidor de velocidade da internet nos resultados de pesquisa | Google Discovery,Não ao preconceito! ONU celebra Dia da Visibilidade de Mulheres Lésbicas e Bissexuais,Iniciando com o Docker: Criando suas próprias imagens - Tableless
4788854083489560153,Learning How to Learn: The Most Important Developer Skill - Free Code Camp,Bitbucket Pipelines Beta: continuous delivery inside Bitbucket - Bitbucket,Effective learning through code workshops | Box Blog,7 Tips to Create a Company Learning Culture like Google - Without Resources,The Business Case for Progressive Web Apps
8962537427807366481,Lilly Wachowski Makes First Public Appearance Since Coming Out as Transgender,The AI business landscape,Touch (TV Series 2012-2013),"Hello, a nova rede social do Orkut, está liberada no Brasil","No, Apple isn't the next BlackBerry - it's the next Microsoft"
-2030742781169834114,Blaise Agüera y Arcas: How computers are learning to be creative,Why Deep Learning Is Suddenly Changing Your Life,How will bots make money? Here are 7 business models,Artificial intelligence produces realistic sounds that fool humans,7 Questions to Ask Before Your Next Digital Transformation
-3285397592982852407,Confused by blockchains? Revolution vs Evolution,Measuring email effectiveness in retail banking,Nubank começa a testar seu programa de fidelidade - Empresas Tech,Banking Needs a Customer Experience Wake-Up Call,Design Kit: Prototyping
